Entrez Id,Gene,Dataset,Dependent Cell Lines,Cell Lines with Data,Strongly Selective,Common Essential
1833,EPYC,DependencyEnum.RNAi_merged,0.0,597.0,False,False
54586,EQTN,DependencyEnum.RNAi_merged,0.0,343.0,False,False
26284,ERAL1,DependencyEnum.RNAi_merged,0.0,711.0,False,False
51752,ERAP1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
64167,ERAP2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
3266,ERAS,DependencyEnum.RNAi_merged,0.0,708.0,False,False
2064,ERBB2,DependencyEnum.RNAi_merged,37.0,712.0,True,False
2065,ERBB3,DependencyEnum.RNAi_merged,26.0,711.0,True,False
2066,ERBB4,DependencyEnum.RNAi_merged,2.0,710.0,False,False
55914,ERBIN,DependencyEnum.RNAi_merged,1.0,547.0,False,False
23085,ERC1,DependencyEnum.RNAi_merged,3.0,597.0,True,False
26059,ERC2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
2067,ERCC1,DependencyEnum.RNAi_merged,2.0,708.0,False,False
2068,ERCC2,DependencyEnum.RNAi_merged,109.0,710.0,True,False
2071,ERCC3,DependencyEnum.RNAi_merged,0.0,708.0,False,False
2072,ERCC4,DependencyEnum.RNAi_merged,2.0,712.0,False,False
2073,ERCC5,DependencyEnum.RNAi_merged,6.0,711.0,False,False
2074,ERCC6,DependencyEnum.RNAi_merged,0.0,710.0,False,False
54821,ERCC6L,DependencyEnum.RNAi_merged,144.0,710.0,True,True
375748,ERCC6L2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
1161,ERCC8,DependencyEnum.RNAi_merged,0.0,710.0,False,False
2069,EREG,DependencyEnum.RNAi_merged,3.0,708.0,True,False
2077,ERF,DependencyEnum.RNAi_merged,2.0,547.0,False,False
2078,ERG,DependencyEnum.RNAi_merged,1.0,670.0,True,False
11161,ERG28,DependencyEnum.RNAi_merged,0.0,343.0,False,False
57222,ERGIC1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
51290,ERGIC2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
51614,ERGIC3,DependencyEnum.RNAi_merged,0.0,285.0,False,False
2079,ERH,DependencyEnum.RNAi_merged,339.0,547.0,True,False
90459,ERI1,DependencyEnum.RNAi_merged,2.0,710.0,True,False
112479,ERI2,DependencyEnum.RNAi_merged,4.0,343.0,False,False
79033,ERI3,DependencyEnum.RNAi_merged,0.0,343.0,False,False
131831,ERICH6,DependencyEnum.RNAi_merged,0.0,343.0,False,False
220081,ERICH6B,DependencyEnum.RNAi_merged,0.0,285.0,False,False
11160,ERLIN2,DependencyEnum.RNAi_merged,1.0,343.0,True,False
114625,ERMAP,DependencyEnum.RNAi_merged,55.0,597.0,False,False
57471,ERMN,DependencyEnum.RNAi_merged,0.0,343.0,False,False
79956,ERMP1,DependencyEnum.RNAi_merged,5.0,343.0,True,False
2081,ERN1,DependencyEnum.RNAi_merged,2.0,710.0,False,False
10595,ERN2,DependencyEnum.RNAi_merged,9.0,712.0,False,False
30001,ERO1A,DependencyEnum.RNAi_merged,1.0,547.0,False,False
56605,ERO1B,DependencyEnum.RNAi_merged,0.0,547.0,False,False
121506,ERP27,DependencyEnum.RNAi_merged,1.0,343.0,True,False
10961,ERP29,DependencyEnum.RNAi_merged,0.0,547.0,False,False
23071,ERP44,DependencyEnum.RNAi_merged,5.0,710.0,True,False
54206,ERRFI1,DependencyEnum.RNAi_merged,1.0,343.0,True,False
2086,ERV3-1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
405754,ERVFRD-1,DependencyEnum.RNAi_merged,54.0,708.0,False,False
100507321,ERVK13-1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
105372481,ERVK3-1,DependencyEnum.RNAi_merged,0.0,285.0,False,False
147664,ERVV-1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
30816,ERVW-1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
90952,ESAM,DependencyEnum.RNAi_merged,0.0,551.0,False,False
114799,ESCO1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
157570,ESCO2,DependencyEnum.RNAi_merged,3.0,597.0,False,False
2098,ESD,DependencyEnum.RNAi_merged,9.0,547.0,False,False
51575,ESF1,DependencyEnum.RNAi_merged,33.0,343.0,True,False
11082,ESM1,DependencyEnum.RNAi_merged,3.0,547.0,False,False
9700,ESPL1,DependencyEnum.RNAi_merged,159.0,547.0,False,False
83715,ESPN,DependencyEnum.RNAi_merged,1.0,597.0,True,False
339768,ESPNL,DependencyEnum.RNAi_merged,2.0,383.0,True,False
284729,ESPNP,DependencyEnum.RNAi_merged,3.0,597.0,True,False
2099,ESR1,DependencyEnum.RNAi_merged,18.0,712.0,True,False
2100,ESR2,DependencyEnum.RNAi_merged,1.0,710.0,True,False
54845,ESRP1,DependencyEnum.RNAi_merged,2.0,383.0,False,False
80004,ESRP2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
2101,ESRRA,DependencyEnum.RNAi_merged,0.0,710.0,False,False
2103,ESRRB,DependencyEnum.RNAi_merged,0.0,710.0,False,False
2104,ESRRG,DependencyEnum.RNAi_merged,8.0,710.0,True,False
80712,ESX1,DependencyEnum.RNAi_merged,0.0,710.0,False,False
23344,ESYT1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
57488,ESYT2,DependencyEnum.RNAi_merged,1.0,597.0,True,False
54465,ETAA1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
2107,ETF1,DependencyEnum.RNAi_merged,234.0,343.0,False,False
2108,ETFA,DependencyEnum.RNAi_merged,14.0,709.0,False,False
2109,ETFB,DependencyEnum.RNAi_merged,11.0,710.0,False,False
254013,ETFBKMT,DependencyEnum.RNAi_merged,0.0,285.0,False,False
2110,ETFDH,DependencyEnum.RNAi_merged,0.0,710.0,False,False
144363,ETFRF1,DependencyEnum.RNAi_merged,1.0,547.0,True,False
23474,ETHE1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
55500,ETNK1,DependencyEnum.RNAi_merged,16.0,547.0,False,False
55224,ETNK2,DependencyEnum.RNAi_merged,2.0,712.0,True,False
64850,ETNPPL,DependencyEnum.RNAi_merged,1.0,547.0,True,False
2113,ETS1,DependencyEnum.RNAi_merged,6.0,710.0,False,False
2114,ETS2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
2115,ETV1,DependencyEnum.RNAi_merged,3.0,710.0,True,False
2116,ETV2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
2117,ETV3,DependencyEnum.RNAi_merged,2.0,547.0,False,False
440695,ETV3L,DependencyEnum.RNAi_merged,0.0,297.0,False,False
2118,ETV4,DependencyEnum.RNAi_merged,2.0,710.0,False,False
2119,ETV5,DependencyEnum.RNAi_merged,2.0,708.0,True,False
2120,ETV6,DependencyEnum.RNAi_merged,0.0,710.0,False,False
51513,ETV7,DependencyEnum.RNAi_merged,0.0,547.0,False,False
84141,EVA1A,DependencyEnum.RNAi_merged,5.0,343.0,False,False
59271,EVA1C,DependencyEnum.RNAi_merged,0.0,343.0,False,False
2121,EVC,DependencyEnum.RNAi_merged,1.0,597.0,True,False
132884,EVC2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
2123,EVI2A,DependencyEnum.RNAi_merged,1.0,597.0,False,False
2124,EVI2B,DependencyEnum.RNAi_merged,1.0,597.0,False,False
7813,EVI5,DependencyEnum.RNAi_merged,0.0,343.0,False,False
115704,EVI5L,DependencyEnum.RNAi_merged,1.0,343.0,False,False
51466,EVL,DependencyEnum.RNAi_merged,0.0,547.0,False,False
2125,EVPL,DependencyEnum.RNAi_merged,3.0,547.0,True,False
2128,EVX1,DependencyEnum.RNAi_merged,1.0,710.0,False,False
283673,EWSAT1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
2130,EWSR1,DependencyEnum.RNAi_merged,115.0,710.0,False,False
55218,EXD2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
54932,EXD3,DependencyEnum.RNAi_merged,2.0,547.0,False,False
9156,EXO1,DependencyEnum.RNAi_merged,0.0,710.0,False,False
55763,EXOC1,DependencyEnum.RNAi_merged,9.0,343.0,True,False
55770,EXOC2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
283849,EXOC3L1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
60412,EXOC4,DependencyEnum.RNAi_merged,0.0,285.0,False,False
10640,EXOC5,DependencyEnum.RNAi_merged,6.0,547.0,True,False
54536,EXOC6,DependencyEnum.RNAi_merged,0.0,547.0,False,False
23265,EXOC7,DependencyEnum.RNAi_merged,0.0,343.0,False,False
149371,EXOC8,DependencyEnum.RNAi_merged,1.0,553.0,False,False
9941,EXOG,DependencyEnum.RNAi_merged,0.0,547.0,False,False
51013,EXOSC1,DependencyEnum.RNAi_merged,116.0,547.0,False,False
5394,EXOSC10,DependencyEnum.RNAi_merged,10.0,547.0,False,False
23404,EXOSC2,DependencyEnum.RNAi_merged,41.0,547.0,False,False
51010,EXOSC3,DependencyEnum.RNAi_merged,2.0,280.0,False,False
54512,EXOSC4,DependencyEnum.RNAi_merged,2.0,547.0,False,False
56915,EXOSC5,DependencyEnum.RNAi_merged,220.0,547.0,False,False
118460,EXOSC6,DependencyEnum.RNAi_merged,18.0,343.0,False,False
23016,EXOSC7,DependencyEnum.RNAi_merged,6.0,547.0,False,False
11340,EXOSC8,DependencyEnum.RNAi_merged,32.0,547.0,True,False
5393,EXOSC9,DependencyEnum.RNAi_merged,368.0,547.0,False,False
23086,EXPH5,DependencyEnum.RNAi_merged,0.0,343.0,False,False
2131,EXT1,DependencyEnum.RNAi_merged,0.0,711.0,False,False
2132,EXT2,DependencyEnum.RNAi_merged,2.0,711.0,False,False
2135,EXTL2,DependencyEnum.RNAi_merged,1.0,599.0,False,False
2137,EXTL3,DependencyEnum.RNAi_merged,0.0,343.0,False,False
2138,EYA1,DependencyEnum.RNAi_merged,3.0,547.0,False,False
2139,EYA2,DependencyEnum.RNAi_merged,1.0,547.0,False,False
2140,EYA3,DependencyEnum.RNAi_merged,3.0,707.0,False,False
2070,EYA4,DependencyEnum.RNAi_merged,0.0,710.0,False,False
346007,EYS,DependencyEnum.RNAi_merged,2.0,501.0,False,False
2145,EZH1,DependencyEnum.RNAi_merged,2.0,710.0,True,False
2146,EZH2,DependencyEnum.RNAi_merged,6.0,710.0,True,False
7430,EZR,DependencyEnum.RNAi_merged,4.0,708.0,False,False
2159,F10,DependencyEnum.RNAi_merged,0.0,76.0,False,False
2160,F11,DependencyEnum.RNAi_merged,0.0,547.0,False,False
50848,F11R,DependencyEnum.RNAi_merged,7.0,710.0,False,False
2161,F12,DependencyEnum.RNAi_merged,1.0,710.0,False,False
2162,F13A1,DependencyEnum.RNAi_merged,0.0,710.0,False,False
2165,F13B,DependencyEnum.RNAi_merged,0.0,708.0,False,False
2147,F2,DependencyEnum.RNAi_merged,9.0,547.0,True,False
2149,F2R,DependencyEnum.RNAi_merged,0.0,710.0,False,False
2150,F2RL1,DependencyEnum.RNAi_merged,0.0,711.0,False,False
2151,F2RL2,DependencyEnum.RNAi_merged,0.0,711.0,False,False
9002,F2RL3,DependencyEnum.RNAi_merged,1.0,708.0,False,False
2152,F3,DependencyEnum.RNAi_merged,0.0,547.0,False,False
2153,F5,DependencyEnum.RNAi_merged,0.0,547.0,False,False
2155,F7,DependencyEnum.RNAi_merged,0.0,547.0,False,False
2157,F8,DependencyEnum.RNAi_merged,0.0,343.0,False,False
8263,F8A1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
2158,F9,DependencyEnum.RNAi_merged,2.0,547.0,True,False
79152,FA2H,DependencyEnum.RNAi_merged,0.0,343.0,False,False
2166,FAAH,DependencyEnum.RNAi_merged,0.0,547.0,False,False
158584,FAAH2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
91442,FAAP24,DependencyEnum.RNAi_merged,1.0,343.0,False,False
2168,FABP1,DependencyEnum.RNAi_merged,0.0,708.0,False,False
646486,FABP12,DependencyEnum.RNAi_merged,6.0,383.0,True,False
2169,FABP2,DependencyEnum.RNAi_merged,1.0,708.0,False,False
2170,FABP3,DependencyEnum.RNAi_merged,2.0,710.0,True,False
2167,FABP4,DependencyEnum.RNAi_merged,0.0,710.0,False,False
2171,FABP5,DependencyEnum.RNAi_merged,5.0,708.0,False,False
220832,FABP5P3,DependencyEnum.RNAi_merged,0.0,708.0,False,False
2172,FABP6,DependencyEnum.RNAi_merged,0.0,547.0,False,False
2173,FABP7,DependencyEnum.RNAi_merged,0.0,708.0,False,False
646480,FABP9,DependencyEnum.RNAi_merged,4.0,383.0,False,False
8772,FADD,DependencyEnum.RNAi_merged,1.0,712.0,True,False
3992,FADS1,DependencyEnum.RNAi_merged,0.0,501.0,False,False
9415,FADS2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
3995,FADS3,DependencyEnum.RNAi_merged,1.0,547.0,False,False
283985,FADS6,DependencyEnum.RNAi_merged,0.0,547.0,False,False
11124,FAF1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
23197,FAF2,DependencyEnum.RNAi_merged,2.0,710.0,False,False
2184,FAH,DependencyEnum.RNAi_merged,0.0,547.0,False,False
81889,FAHD1,DependencyEnum.RNAi_merged,0.0,547.0,False,False
51011,FAHD2A,DependencyEnum.RNAi_merged,0.0,547.0,False,False
151313,FAHD2B,DependencyEnum.RNAi_merged,0.0,547.0,False,False
729234,FAHD2CP,DependencyEnum.RNAi_merged,0.0,343.0,False,False
55179,FAIM,DependencyEnum.RNAi_merged,0.0,343.0,False,False
23017,FAIM2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
284611,EEIG2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
83640,RAMAC,DependencyEnum.RNAi_merged,0.0,343.0,False,False
84923,VCF1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
90736,VCF2,DependencyEnum.RNAi_merged,1.0,343.0,True,False
80039,FAM106A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
100996259,FAM106B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
100129396,FAM106C,DependencyEnum.RNAi_merged,0.0,343.0,False,False
11170,FAM107A,DependencyEnum.RNAi_merged,1.0,285.0,False,False
90362,FAM110B,DependencyEnum.RNAi_merged,1.0,547.0,False,False
79927,FAM110D,DependencyEnum.RNAi_merged,0.0,343.0,False,False
374393,FAM111B,DependencyEnum.RNAi_merged,0.0,546.0,False,False
92689,FAM114A1,DependencyEnum.RNAi_merged,2.0,343.0,False,False
10827,FAM114A2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
81558,FAM117A,DependencyEnum.RNAi_merged,0.0,285.0,False,False
55007,FAM118A,DependencyEnum.RNAi_merged,1.0,597.0,False,False
79607,FAM118B,DependencyEnum.RNAi_merged,9.0,343.0,True,False
23196,FAM120A,DependencyEnum.RNAi_merged,0.0,547.0,False,False
84498,FAM120B,DependencyEnum.RNAi_merged,3.0,343.0,False,False
54954,FAM120C,DependencyEnum.RNAi_merged,0.0,343.0,False,False
159090,PABIR2,DependencyEnum.RNAi_merged,1.0,597.0,False,False
79843,FAM124B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
84668,HYCC1,DependencyEnum.RNAi_merged,46.0,343.0,True,False
116496,NIBAN1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
64855,NIBAN2,DependencyEnum.RNAi_merged,6.0,343.0,True,False
199786,NIBAN3,DependencyEnum.RNAi_merged,0.0,343.0,False,False
257415,FAM133B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
57579,FAM135A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
51059,FAM135B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
84908,FAM136A,DependencyEnum.RNAi_merged,2.0,343.0,True,False
10144,FAM13A,DependencyEnum.RNAi_merged,1.0,708.0,True,False
51306,FAM13B,DependencyEnum.RNAi_merged,0.0,710.0,False,False
220965,FAM13C,DependencyEnum.RNAi_merged,0.0,343.0,False,False
25854,FAM149A,DependencyEnum.RNAi_merged,1.0,343.0,True,False
167555,FAM151B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
27112,NALF2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
728262,FAM157A,DependencyEnum.RNAi_merged,1.0,285.0,False,False
100132403,FAM157B,DependencyEnum.RNAi_merged,0.0,285.0,False,False
84067,FHIP1B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
57700,FHIP2A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
84140,FAM161A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
145483,FAM161B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
26355,FAM162A,DependencyEnum.RNAi_merged,11.0,343.0,True,False
148753,FAM163A,DependencyEnum.RNAi_merged,1.0,343.0,True,False
401565,CIMIP2A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
83648,FAM167A,DependencyEnum.RNAi_merged,1.0,547.0,False,False
130074,FAM168B,DependencyEnum.RNAi_merged,0.0,592.0,False,False
283777,FAM169BP,DependencyEnum.RNAi_merged,1.0,343.0,False,False
284069,FAM171A2,DependencyEnum.RNAi_merged,50.0,285.0,False,False
165215,FAM171B,DependencyEnum.RNAi_merged,19.0,547.0,False,False
83989,ARB2A,DependencyEnum.RNAi_merged,1.0,343.0,True,False
134145,ATPSCKMT,DependencyEnum.RNAi_merged,188.0,383.0,False,False
400451,FAM174B,DependencyEnum.RNAi_merged,1.0,547.0,False,False
283635,FAM177A1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
51252,FAM178B,DependencyEnum.RNAi_merged,20.0,285.0,True,False
389558,FAM180A,DependencyEnum.RNAi_merged,14.0,285.0,False,False
90050,FAM181A,DependencyEnum.RNAi_merged,3.0,343.0,True,False
220382,FAM181B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
284800,FAM182A,DependencyEnum.RNAi_merged,3.0,343.0,False,False
728882,FAM182B,DependencyEnum.RNAi_merged,3.0,343.0,True,False
79632,FAM184A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
222234,FAM185A,DependencyEnum.RNAi_merged,0.0,285.0,False,False
641808,FAM185BP,DependencyEnum.RNAi_merged,3.0,285.0,False,False
121006,FAM186A,DependencyEnum.RNAi_merged,0.0,547.0,False,False
84070,FAM186B,DependencyEnum.RNAi_merged,4.0,597.0,False,False
148109,FAM187B,DependencyEnum.RNAi_merged,1.0,343.0,False,False
9413,ENTREP1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
10712,ENTREP3,DependencyEnum.RNAi_merged,0.0,343.0,False,False
80011,PSME3IP1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
54540,FAM193B,DependencyEnum.RNAi_merged,0.0,547.0,False,False
51313,GASK1B,DependencyEnum.RNAi_merged,3.0,343.0,False,False
139231,FAM199X,DependencyEnum.RNAi_merged,0.0,343.0,False,False
407738,TAFA1,DependencyEnum.RNAi_merged,1.0,285.0,False,False
338811,TAFA2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
284467,TAFA3,DependencyEnum.RNAi_merged,1.0,285.0,False,False
151647,TAFA4,DependencyEnum.RNAi_merged,0.0,343.0,False,False
25817,TAFA5,DependencyEnum.RNAi_merged,0.0,285.0,False,False
221786,FAM200A,DependencyEnum.RNAi_merged,7.0,383.0,True,False
285550,FAM200B,DependencyEnum.RNAi_merged,1.0,285.0,False,False
158228,FAM201A,DependencyEnum.RNAi_merged,0.0,383.0,False,False
63877,FAM204A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
54942,ABITRAM,DependencyEnum.RNAi_merged,7.0,343.0,True,False
85395,SLX9,DependencyEnum.RNAi_merged,2.0,547.0,False,False
9917,FAM20B,DependencyEnum.RNAi_merged,0.0,597.0,False,False
56975,FAM20C,DependencyEnum.RNAi_merged,0.0,343.0,False,False
125228,FAM210A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
116151,FAM210B,DependencyEnum.RNAi_merged,1.0,597.0,False,False
55924,INKA2,DependencyEnum.RNAi_merged,0.0,547.0,False,False
84293,PRXL2A,DependencyEnum.RNAi_merged,0.0,285.0,False,False
80256,ATOSB,DependencyEnum.RNAi_merged,0.0,343.0,False,False
29902,FAM216A,DependencyEnum.RNAi_merged,32.0,547.0,False,False
222826,FAM217A,DependencyEnum.RNAi_merged,0.0,285.0,False,False
63939,FAM217B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
152756,FAM218A,DependencyEnum.RNAi_merged,0.0,285.0,False,False
340277,FAM221A,DependencyEnum.RNAi_merged,4.0,343.0,False,False
55731,FAM222B,DependencyEnum.RNAi_merged,1.0,600.0,False,False
196951,FAM227B,DependencyEnum.RNAi_merged,2.0,343.0,False,False
375190,FAM228B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
196792,FAM24B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
221301,CALHM4,DependencyEnum.RNAi_merged,0.0,343.0,False,False
254228,CALHM5,DependencyEnum.RNAi_merged,4.0,343.0,False,False
26017,FAM32A,DependencyEnum.RNAi_merged,27.0,547.0,False,False
54537,SHLD2,DependencyEnum.RNAi_merged,2.0,547.0,False,False
60343,FAM3A,DependencyEnum.RNAi_merged,2.0,343.0,True,False
54097,FAM3B,DependencyEnum.RNAi_merged,12.0,343.0,True,False
10447,FAM3C,DependencyEnum.RNAi_merged,0.0,547.0,False,False
131177,FAM3D,DependencyEnum.RNAi_merged,2.0,285.0,True,False
131583,FAM43A,DependencyEnum.RNAi_merged,2.0,547.0,False,False
404636,DENND10,DependencyEnum.RNAi_merged,0.0,343.0,False,False
55855,DENND10P1,DependencyEnum.RNAi_merged,3.0,343.0,False,False
54855,TENT5C,DependencyEnum.RNAi_merged,1.0,383.0,False,False
158724,FAM47A,DependencyEnum.RNAi_merged,1.0,343.0,False,False
170062,FAM47B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
442444,FAM47C,DependencyEnum.RNAi_merged,0.0,343.0,False,False
100631383,FAM47E-STBD1,DependencyEnum.RNAi_merged,7.0,343.0,False,False
81553,CYRIA,DependencyEnum.RNAi_merged,5.0,343.0,True,False
9130,FAM50A,DependencyEnum.RNAi_merged,1.0,343.0,False,False
152877,FAM53A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
9679,FAM53B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
51307,FAM53C,DependencyEnum.RNAi_merged,0.0,343.0,False,False
79850,TLCD3A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
83723,TLCD3B,DependencyEnum.RNAi_merged,0.0,285.0,False,False
92002,CCNQ,DependencyEnum.RNAi_merged,0.0,601.0,False,False
388650,DIPK1A,DependencyEnum.RNAi_merged,0.0,597.0,False,False
138311,DIPK1B,DependencyEnum.RNAi_merged,0.0,597.0,False,False
149647,GARIN4,DependencyEnum.RNAi_merged,0.0,343.0,False,False
153745,GARIN3,DependencyEnum.RNAi_merged,0.0,343.0,False,False
196472,GARIN6,DependencyEnum.RNAi_merged,0.0,343.0,False,False
161142,GARIN2,DependencyEnum.RNAi_merged,1.0,343.0,False,False
84691,GARIN1B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
401507,FAM74A1,DependencyEnum.RNAi_merged,1.0,285.0,False,False
653123,FAM74A6,DependencyEnum.RNAi_merged,19.0,285.0,False,False
100996582,FAM74A7,DependencyEnum.RNAi_merged,0.0,285.0,False,False
199870,FAM76A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
143684,FAM76B,DependencyEnum.RNAi_merged,2.0,343.0,False,False
145773,FAM81A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
153643,FAM81B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
222584,FAM83B,DependencyEnum.RNAi_merged,1.0,343.0,True,False
286077,FAM83H,DependencyEnum.RNAi_merged,0.0,383.0,False,False
151354,LRATD1,DependencyEnum.RNAi_merged,1.0,285.0,False,False
157638,LRATD2,DependencyEnum.RNAi_merged,1.0,343.0,True,False
286042,FAM86B3P,DependencyEnum.RNAi_merged,0.0,343.0,False,False
100287013,FAM86KP,DependencyEnum.RNAi_merged,0.0,343.0,False,False
375061,FAM89A,DependencyEnum.RNAi_merged,9.0,285.0,False,False
23625,FAM89B,DependencyEnum.RNAi_merged,0.0,547.0,False,False
51439,FAM8A1,DependencyEnum.RNAi_merged,4.0,597.0,True,False
55138,FAM90A1,DependencyEnum.RNAi_merged,1.0,343.0,False,False
157769,FAM91A1,DependencyEnum.RNAi_merged,0.0,553.0,False,False
137392,CIBAR1,DependencyEnum.RNAi_merged,0.0,343.0,False,False
403315,CIBAR1P2,DependencyEnum.RNAi_merged,5.0,343.0,True,False
51647,CIAO2B,DependencyEnum.RNAi_merged,19.0,343.0,False,False
25940,FAM98A,DependencyEnum.RNAi_merged,0.0,343.0,False,False
147965,FAM98C,DependencyEnum.RNAi_merged,0.0,285.0,False,False
171483,FAM9B,DependencyEnum.RNAi_merged,0.0,343.0,False,False
171484,FAM9C,DependencyEnum.RNAi_merged,8.0,343.0,True,False
22909,FAN1,DependencyEnum.RNAi_merged,3.0,597.0,False,False
2175,FANCA,DependencyEnum.RNAi_merged,4.0,597.0,False,False
2187,FANCB,DependencyEnum.RNAi_merged,2.0,550.0,False,False
2176,FANCC,DependencyEnum.RNAi_merged,0.0,712.0,False,False
2177,FANCD2,DependencyEnum.RNAi_merged,2.0,708.0,True,False
115795,FANCD2OS,DependencyEnum.RNAi_merged,3.0,343.0,True,False
101929530,FANCD2P2,DependencyEnum.RNAi_merged,16.0,383.0,False,False
2178,FANCE,DependencyEnum.RNAi_merged,0.0,597.0,False,False
2188,FANCF,DependencyEnum.RNAi_merged,0.0,711.0,False,False
2189,FANCG,DependencyEnum.RNAi_merged,1.0,708.0,True,False
55215,FANCI,DependencyEnum.RNAi_merged,0.0,383.0,False,False
55120,FANCL,DependencyEnum.RNAi_merged,3.0,711.0,False,False
57697,FANCM,DependencyEnum.RNAi_merged,6.0,708.0,False,False
92565,FANK1,DependencyEnum.RNAi_merged,0.0,550.0,False,False
2191,FAP,DependencyEnum.RNAi_merged,0.0,708.0,False,False
84188,FAR1,DependencyEnum.RNAi_merged,0.0,285.0,False,False
55711,FAR2,DependencyEnum.RNAi_merged,0.0,343.0,False,False
9855,FARP2,DependencyEnum.RNAi_merged,0.0,710.0,False,False
10667,FARS2,DependencyEnum.RNAi_merged,13.0,547.0,True,False
